pt_graph abundance
6 0
6 0.00000622
6 0.00000622
6 0.00000622
7 0
7 0.00000622
7 0.00000622
7 0.00000622
8 0
8 0.00000622
8 0.00000622
8 0.00000622
9 0.00000016
9 0.0000042
9 0.0000042
9 0.0000042
10 0.00000016
10 0.0000042
10 0.0000042
10 0.0000042
11 0.00000016
11 0.0000042
11 0.0000042
11 0.0000042
12 0.00000016
12 0.0000042
12 0.0000042
12 0.0000042
13 0.00000016
13 0.0000042
13 0.0000042
13 0.0000042
14 0.00000015
14 0.00000249
14 0.00000249
14 0.00000249
15 0.00000015
15 0.00000249
15 0.00000249
15 0.00000249
16 0.00000015
16 0.00000249
16 0.00000249
16 0.00000249
17 0.00000015
17 0.00000249
17 0.00000249
17 0.00000249
18 0.00000015
18 0.00000249
18 0.00000249
18 0.00000249
20 0
20 0.00000622
20 0.00000622
20 0.00000622
21 0
21 0.00000622
21 0.00000622
21 0.00000622
22 0
22 0.00000622
22 0.00000622
22 0.00000622
23 0
23 0.00000622
23 0.00000622
23 0.00000622
24 0.00000016
24 0.0000042
24 0.0000042
24 0.0000042
25 0.00000016
25 0.0000042
25 0.0000042
25 0.0000042
26 0.00000016
26 0.0000042
26 0.0000042
26 0.0000042
27 0.00000016
27 0.0000042
27 0.0000042
27 0.0000042
28 0.00000016
28 0.0000042
28 0.0000042
28 0.0000042
29 0.00000015
29 0.00000249
29 0.00000249
29 0.00000249
30 0.00000015
30 0.00000249
30 0.00000249
30 0.00000249
31 0.00000015
31 0.00000249
31 0.00000249
31 0.00000249
32 0.00000015
32 0.00000249
32 0.00000249
32 0.00000249
33 0.00000015
33 0.00000249
33 0.00000249
33 0.00000249
43 0
43 0.00000622
43 0.00000622
43 0.00000622
44 0
44 0.00000622
44 0.00000622
44 0.00000622
45 0
45 0.00000622
45 0.00000622
45 0.00000622
46 0
46 0.00000622
46 0.00000622
46 0.00000622
47 0
47 0.00000622
47 0.00000622
47 0.00000622
48 0.00000016
48 0.0000042
48 0.0000042
48 0.0000042
49 0.00000016
49 0.0000042
49 0.0000042
49 0.0000042
50 0.00000016
50 0.0000042
50 0.0000042
50 0.0000042
51 0.00000016
51 0.0000042
51 0.0000042
51 0.0000042
52 0.00000016
52 0.0000042
52 0.0000042
52 0.0000042
53 0.00000015
53 0.00000249
53 0.00000249
53 0.00000249
54 0.00000015
54 0.00000249
54 0.00000249
54 0.00000249
55 0.00000015
55 0.00000249
55 0.00000249
55 0.00000249
56 0.00000015
56 0.00000249
56 0.00000249
56 0.00000249
57 0.00000015
57 0.00000249
57 0.00000249
57 0.00000249
74 0
74 0.00000622
74 0.00000622
74 0.00000622
75 0
75 0.00000622
75 0.00000622
75 0.00000622
76 0
76 0.00000622
76 0.00000622
76 0.00000622
77 0
77 0.00000622
77 0.00000622
77 0.00000622
78 0
78 0.00000622
78 0.00000622
78 0.00000622
79 0.00000016
79 0.0000042
79 0.0000042
79 0.0000042
80 0.00000016
80 0.0000042
80 0.0000042
80 0.0000042
81 0.00000016
81 0.0000042
81 0.0000042
81 0.0000042
82 0.00000016
82 0.0000042
82 0.0000042
82 0.0000042
83 0.00000016
83 0.0000042
83 0.0000042
83 0.0000042
84 0.00000015
84 0.00000249
84 0.00000249
84 0.00000249
85 0.00000015
85 0.00000249
85 0.00000249
85 0.00000249
86 0.00000015
86 0.00000249
86 0.00000249
86 0.00000249
87 0.00000015
87 0.00000249
87 0.00000249
87 0.00000249
88 0.00000015
88 0.00000249
88 0.00000249
88 0.00000249
106 0
106 0.00000116
106 0.00000116
106 0.00000116
107 0.00000003
107 0.00000168
107 0.00000168
107 0.00000168
108 0.00000003
108 0.00000168
108 0.00000168
108 0.00000168
109 0.00000003
109 0.00000168
109 0.00000168
109 0.00000168
110 0.00000003
110 0.00000168
110 0.00000168
110 0.00000168
111 0.00000003
111 0.00000168
111 0.00000168
111 0.00000168
112 0.00000009
112 0.00000311
112 0.00000311
112 0.00000311
113 0.00000009
113 0.00000311
113 0.00000311
113 0.00000311
114 0.00000009
114 0.00000311
114 0.00000311
114 0.00000311
115 0.00000009
115 0.00000311
115 0.00000311
115 0.00000311
116 0.00000009
116 0.00000311
116 0.00000311
116 0.00000311
117 0.00000023
117 0.00000291
117 0.00000291
117 0.00000291
118 0.00000023
118 0.00000291
118 0.00000291
118 0.00000291
119 0.00000023
119 0.00000291
119 0.00000291
119 0.00000291
120 0.00000023
120 0.00000291
120 0.00000291
120 0.00000291
121 0.00000023
121 0.00000291
121 0.00000291
121 0.00000291
122 0.0000001
122 0.00000175
122 0.00000175
122 0.00000175
123 0.0000001
123 0.00000175
123 0.00000175
123 0.00000175
124 0.0000001
124 0.00000175
124 0.00000175
124 0.00000175
125 0.0000001
125 0.00000175
125 0.00000175
125 0.00000175
126 0.0000001
126 0.00000175
126 0.00000175
126 0.00000175
127 0
127 0.00000079
127 0.00000079
127 0.00000079
128 0
128 0.00000079
128 0.00000079
128 0.00000079
129 0
129 0.00000079
129 0.00000079
129 0.00000079
130 0
130 0.00000079
130 0.00000079
130 0.00000079
131 0
131 0.00000079
131 0.00000079
131 0.00000079
132 0.00000004
132 0.00000204
132 0.00000204
132 0.00000204
133 0.00000004
133 0.00000204
133 0.00000204
133 0.00000204
134 0.00000004
134 0.00000204
134 0.00000204
134 0.00000204
135 0.00000004
135 0.00000204
135 0.00000204
135 0.00000204
136 0.00000004
136 0.00000204
136 0.00000204
136 0.00000204
137 0.00000002
137 0.00000386
137 0.00000386
137 0.00000386
138 0.00000002
138 0.00000386
138 0.00000386
138 0.00000386
139 0.00000002
139 0.00000386
139 0.00000386
139 0.00000386
140 0.00000002
140 0.00000386
140 0.00000386
140 0.00000386
141 0.00000002
141 0.00000386
141 0.00000386
141 0.00000386
142 0.0000002
142 0.00000417
142 0.00000417
142 0.00000417
143 0.0000002
143 0.00000417
143 0.00000417
143 0.00000417
144 0.0000002
144 0.00000417
144 0.00000417
144 0.00000417
145 0.0000002
145 0.00000417
145 0.00000417
145 0.00000417
146 0.0000002
146 0.00000417
146 0.00000417
146 0.00000417
147 0.00000089
147 0.00000581
147 0.00000581
147 0.00000581
148 0.00000089
148 0.00000581
148 0.00000581
148 0.00000581
149 0
149 0.00000116
149 0.00000116
149 0.00000116
150 0
150 0.00000116
150 0.00000116
150 0.00000116
151 0
151 0.00000116
151 0.00000116
151 0.00000116
152 0.00000003
152 0.00000168
152 0.00000168
152 0.00000168
153 0.00000003
153 0.00000168
153 0.00000168
153 0.00000168
154 0.00000003
154 0.00000168
154 0.00000168
154 0.00000168
155 0.00000003
155 0.00000168
155 0.00000168
155 0.00000168
156 0.00000003
156 0.00000168
156 0.00000168
156 0.00000168
157 0.00000009
157 0.00000311
157 0.00000311
157 0.00000311
158 0.00000009
158 0.00000311
158 0.00000311
158 0.00000311
159 0.00000009
159 0.00000311
159 0.00000311
159 0.00000311
160 0.00000009
160 0.00000311
160 0.00000311
160 0.00000311
161 0.00000009
161 0.00000311
161 0.00000311
161 0.00000311
162 0.00000023
162 0.00000291
162 0.00000291
162 0.00000291
163 0.00000023
163 0.00000291
163 0.00000291
163 0.00000291
164 0.00000023
164 0.00000291
164 0.00000291
164 0.00000291
165 0.00000023
165 0.00000291
165 0.00000291
165 0.00000291
166 0.00000023
166 0.00000291
166 0.00000291
166 0.00000291
167 0.0000001
167 0.00000175
167 0.00000175
167 0.00000175
168 0.0000001
168 0.00000175
168 0.00000175
168 0.00000175
169 0.0000001
169 0.00000175
169 0.00000175
169 0.00000175
170 0.0000001
170 0.00000175
170 0.00000175
170 0.00000175
171 0.0000001
171 0.00000175
171 0.00000175
171 0.00000175
172 0
172 0.00000079
172 0.00000079
172 0.00000079
173 0
173 0.00000079
173 0.00000079
173 0.00000079
174 0
174 0.00000079
174 0.00000079
174 0.00000079
175 0
175 0.00000079
175 0.00000079
175 0.00000079
176 0
176 0.00000079
176 0.00000079
176 0.00000079
177 0
177 0.00000079
177 0.00000079
177 0.00000079
178 0.00000004
178 0.00000204
178 0.00000204
178 0.00000204
179 0.00000004
179 0.00000204
179 0.00000204
179 0.00000204
180 0.00000004
180 0.00000204
180 0.00000204
180 0.00000204
181 0.00000004
181 0.00000204
181 0.00000204
181 0.00000204
182 0.00000004
182 0.00000204
182 0.00000204
182 0.00000204
183 0.00000002
183 0.00000386
183 0.00000386
183 0.00000386
184 0.00000002
184 0.00000386
184 0.00000386
184 0.00000386
185 0.00000002
185 0.00000386
185 0.00000386
185 0.00000386
186 0.00000002
186 0.00000386
186 0.00000386
186 0.00000386
187 0.00000002
187 0.00000386
187 0.00000386
187 0.00000386
188 0.0000002
188 0.00000417
188 0.00000417
188 0.00000417
189 0.0000002
189 0.00000417
189 0.00000417
189 0.00000417
190 0.0000002
190 0.00000417
190 0.00000417
190 0.00000417
191 0.0000002
191 0.00000417
191 0.00000417
191 0.00000417
192 0.0000002
192 0.00000417
192 0.00000417
192 0.00000417
193 0.00000089
193 0.00000581
193 0.00000581
193 0.00000581
