pt_graph coeff
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
39 0.1
39 0.1
39 0.1
39 0.1
39 0.1
39 0.1
39 0.1
39 0.75
39 0.75
39 0.75
39 0.75
39 0.75
39 0.75
39 0.75
40 0.1
40 0.1
40 0.1
40 0.1
40 0.1
40 0.1
40 0.1
40 0.75
40 0.75
40 0.75
40 0.75
40 0.75
40 0.75
40 0.75
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
55 0.75
55 0.75
55 0.75
55 0.75
55 0.75
55 0.75
55 0.75
55 0.75
55 0.75
55 0.75
55 0.75
55 0.75
