pt_graph coeff
0 0.05
0 0.05
0 0.05
0 0.05
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
0 0.75
1 0.05
1 0.05
1 0.05
1 0.05
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
1 0.75
2 0.05
2 0.05
2 0.05
2 0.05
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
2 0.75
3 0.05
3 0.05
3 0.05
3 0.05
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
3 0.75
4 0.05
4 0.05
4 0.05
4 0.05
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
4 0.75
5 0.05
5 0.05
5 0.05
5 0.05
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
5 0.75
6 0.05
6 0.05
6 0.05
6 0.05
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
6 0.75
7 0.05
7 0.05
7 0.05
7 0.05
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
7 0.75
8 0.05
8 0.05
8 0.05
8 0.05
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
8 0.75
9 0.05
9 0.05
9 0.05
9 0.05
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
9 0.75
10 0.05
10 0.05
10 0.05
10 0.05
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
10 0.75
11 0.05
11 0.05
11 0.05
11 0.05
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
11 0.75
12 0.05
12 0.05
12 0.05
12 0.05
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
12 0.75
13 0.05
13 0.05
13 0.05
13 0.05
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
13 0.75
14 0.05
14 0.05
14 0.05
14 0.05
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
14 0.75
15 0.05
15 0.05
15 0.05
15 0.05
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
15 0.75
16 0.05
16 0.05
16 0.05
16 0.05
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
16 0.75
17 0.05
17 0.05
17 0.05
17 0.05
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
17 0.75
18 0.05
18 0.05
18 0.05
18 0.05
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
18 0.75
19 0.05
19 0.05
19 0.05
19 0.05
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
19 0.75
20 0.05
20 0.05
20 0.05
20 0.05
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
20 0.75
21 0.05
21 0.05
21 0.05
21 0.05
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
21 0.75
22 0.05
22 0.05
22 0.05
22 0.05
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
22 0.75
23 0.05
23 0.05
23 0.05
23 0.05
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
23 0.75
24 0.05
24 0.05
24 0.05
24 0.05
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
24 0.75
25 0.05
25 0.05
25 0.05
25 0.05
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
25 0.75
26 0.05
26 0.05
26 0.05
26 0.05
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
26 0.75
27 0.05
27 0.05
27 0.05
27 0.05
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
27 0.75
28 0.05
28 0.05
28 0.05
28 0.05
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
28 0.75
29 0.05
29 0.05
29 0.05
29 0.05
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
29 0.75
30 0.05
30 0.05
30 0.05
30 0.05
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
30 0.75
31 0.05
31 0.05
31 0.05
31 0.05
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
31 0.75
32 0.05
32 0.05
32 0.05
32 0.05
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
32 0.75
33 0.05
33 0.05
33 0.05
33 0.05
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
33 0.75
34 0.05
34 0.05
34 0.05
34 0.05
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
34 0.75
35 0.05
35 0.05
35 0.05
35 0.05
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
35 0.75
36 0.05
36 0.05
36 0.05
36 0.05
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
36 0.75
37 0.05
37 0.05
37 0.05
37 0.05
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
37 0.75
38 0.05
38 0.05
38 0.05
38 0.05
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
38 0.75
39 0.05
39 0.05
39 0.05
39 0.05
39 0.75
39 0.75
39 0.75
39 0.75
39 0.75
39 0.75
39 0.75
39 0.75
39 0.75
39 0.75
40 0.05
40 0.05
40 0.05
40 0.05
40 0.75
40 0.75
40 0.75
40 0.75
40 0.75
40 0.75
40 0.75
40 0.75
40 0.75
40 0.75
41 0.05
41 0.05
41 0.05
41 0.05
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
41 0.75
42 0.05
42 0.05
42 0.05
42 0.05
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
42 0.75
43 0.05
43 0.05
43 0.05
43 0.05
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
43 0.75
44 0.05
44 0.05
44 0.05
44 0.05
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
44 0.75
45 0.05
45 0.05
45 0.05
45 0.05
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
45 0.75
46 0.05
46 0.05
46 0.05
46 0.05
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
46 0.75
47 0.05
47 0.05
47 0.05
47 0.05
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
47 0.75
48 0.05
48 0.05
48 0.05
48 0.05
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
48 0.75
49 0.05
49 0.05
49 0.05
49 0.05
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
49 0.75
50 0.05
50 0.05
50 0.05
50 0.05
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
50 0.75
51 0.05
51 0.05
51 0.05
51 0.05
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
51 0.75
52 0.05
52 0.05
52 0.05
52 0.05
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
52 0.75
53 0.05
53 0.05
53 0.05
53 0.05
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
53 0.75
54 0.05
54 0.05
54 0.05
54 0.05
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
54 0.75
55 0.05
55 0.05
55 0.05
55 0.05
55 0.75
55 0.75
55 0.75
55 0.75
55 0.75
55 0.75
55 0.75
55 0.75
55 0.75
55 0.75
56 0.05
56 0.05
56 0.05
56 0.05
56 0.75
56 0.75
56 0.75
56 0.75
56 0.75
56 0.75
56 0.75
56 0.75
56 0.75
56 0.75
57 0.05
57 0.05
57 0.05
57 0.05
57 0.75
57 0.75
57 0.75
57 0.75
57 0.75
57 0.75
57 0.75
57 0.75
57 0.75
57 0.75
58 0.05
58 0.05
58 0.05
58 0.05
58 0.75
58 0.75
58 0.75
58 0.75
58 0.75
58 0.75
58 0.75
58 0.75
58 0.75
58 0.75
59 0.05
59 0.05
59 0.05
59 0.05
59 0.75
59 0.75
59 0.75
59 0.75
59 0.75
59 0.75
59 0.75
59 0.75
