pt_graph landings
11937 0
12014 0
12598 0
12599 0
12600 0
12660 0
12661 0
12662 0
12721 0
12722 0
12723 0
12724 0
12782 0
12783 0
12784 0
12785 0
12786 0
12787 0
12841 0
12842 0
12843 0
12844 0
12845 0
12846 0
12847 0
12848 0
12901 0
12902 0
12903 0
12904 0
12905 0
12906 0
12907 0
12908 0
12909 0
12910 0
12961 0
12962 0
12963 0
12964 0
12965 0
12966 0
12967 0
12968 0
13018 0
13019 0
13020 0
13021 0
13022 0
13023 0
13024 0
13025 0
13075 0
13076 0
13077 0
13078 0
13079 0
13080 0
13081 0
13082 0
13083 0
13084 0
13085 0
13135 0
13136 0
13137 0
13138 0
13139 0
13140 0
13144 0
13195 0
13196 0
13197 0
13198 0
13199 0
13256 0
13257 0
13258 0
13598 0
13657 0
13658 0
13716 0
13717 0
13718 0
13719 0
13720 0
13775 0
13776 0
13777 0
13778 0
13779 0
13780 0
13834 0
13835 0
13836 0
13837 0
13838 0
13839 0
13840 0
13841 0
13892 0
13893 0
13894 0
13895 0
13896 0
13897 0
13898 0
13899 0
13900 0
13901 0
13953 0
13954 0
13955 0
13956 0
13957 0
13958 0
13959 0
13960 0
13961 0
13962 0
14014 0
14015 0
14016 0
14017 0
14018 0
14019 0
14020 0
14021 0
14022 0
14023 0
14024 0
14025 0
14026 0
14075 0
14076 0
14077 0
14078 0
14079 0
14080 0
14081 0
14082 0
14083 0
14084 0
14085 0
14086 0
14087 0
14088 0
14089 0
14137 0
14138 0
14139 0
14140 0
14141 0
14142 0
14143 0
14144 0
14145 0
14146 0
14147 0
14148 0
14149 0
14150 0
14151 0
14152 0
14153 0
14200 0
14201 0
14202 0
14203 0
14204 0
14205 0
14206 0
14207 0
14208 0
14209 0
14210 0
14211 0
14212 0
14213 0
14214 0
14215 0
14216 0
14217 0
14218 0
14219 0
14267 0
14268 0
14269 0
14270 0
14271 0
14272 0
14273 0
14274 0
14275 0
14276 0
14277 0
14278 0
14279 0
14280 0
14281 0
14282 0
14283 0
14284 0
14285 0
14286 0
14287 0
14290 0
14291 0
14337 0
14338 0
14339 0
14340 0
14341 0
14342 0
14343 0
14344 0
14345 0
14346 0
14347 0
14348 0
14349 0
14350 0
14351 0
14352 0
14353 0
14354 0
14355 0
14356 0
14357 0
14358 0
14360 0
14406 0
14407 0
14408 0
14409 0
14410 0
14411 0
14412 0
14413 0
14414 0
14415 0
14416 0
14417 0
14418 0
14419 0
14420 0
14421 0
14422 0
14423 0
14424 0
14425 0
14426 0
14427 0
14428 0
14481 0
14482 0
14483 0
14484 0
14485 0
14486 0
14487 0
14488 0
14489 0
14490 0
14491 0
14492 0
14493 0
14494 0
14495 0
14496 0
14497 0
14498 0
14499 0
14500 0
14501 0
14502 0
14503 0
14553 0
14554 0
14555 0
14556 0
14557 0
14558 0
14559 0
14560 0
14561 0
14562 0
14563 0
14564 0
14565 0
14566 0
14567 0
14568 0
14569 0
14570 0
14571 0
14572 0
14573 0
14574 0
14623 0
14624 0
14625 0
14626 0
14627 0
14628 0
14629 0
14630 0
14631 0
14632 0
14633 0
14634 0
14635 0
14636 0
