pt_graph landings
706 22
707 22
708 22
709 22
710 22
711 22
799 22
800 22
801 22
802 22
803 22
804 22
805 22
806 22
807 22
808 22
809 22
810 22
811 22
901 22
902 22
903 22
904 22
905 22
906 22
907 22
908 22
909 22
910 22
911 22
912 22
913 22
914 22
915 22
916 22
917 22
1010 22
1011 22
1012 22
1013 22
1014 22
1015 22
1016 22
1017 22
1018 22
1019 22
1020 22
1021 22
1022 22
1023 22
1024 22
1025 22
1026 22
1027 22
1028 22
1029 22
1126 22
1127 22
1128 22
1129 22
1136 22
1137 22
1138 22
1139 22
1140 22
1141 22
1142 22
1143 22
1144 22
1145 22
1146 22
1248 22
1249 22
1250 22
1260 22
1261 22
1262 22
1263 22
1264 22
1265 22
1266 22
1267 22
1268 22
1269 22
1377 22
1389 22
1390 22
1391 22
1392 22
1393 22
1394 22
1395 22
1396 22
1397 22
1398 22
1524 22
1525 22
1526 22
1527 22
1528 22
1529 22
1530 22
1531 22
1532 22
1533 22
1534 22
1666 22
1667 22
1668 22
1669 22
1670 22
1671 22
1672 22
1673 22
1674 22
1675 22
1676 22
1798 22
1799 22
1800 22
1814 22
1815 22
1816 22
1817 22
1818 22
1819 22
1820 22
1821 22
1822 22
1823 22
1953 22
1954 22
1969 22
1970 22
1971 22
1972 22
1973 22
1974 22
1975 22
1976 22
1977 22
1978 22
2112 22
2113 22
2128 22
2129 22
2130 22
2131 22
2132 22
2133 22
2134 22
2135 22
2136 22
2137 22
2198 22
2199 22
2200 22
2201 22
2202 22
2279 22
2294 22
2295 22
2296 22
2297 22
2298 22
2299 22
2300 22
2301 22
2302 22
2303 22
2304 22
2362 22
2363 22
2364 22
2365 22
2366 22
2367 22
2368 22
2369 22
2370 22
2371 22
2372 22
2451 22
2452 22
2453 22
2454 22
2465 22
2466 22
2467 22
2468 22
2469 22
2470 22
2471 22
2472 22
2473 22
2474 22
2475 22
2476 22
2532 22
2533 22
2534 22
2535 22
2536 22
2537 22
2538 22
2539 22
2540 22
2541 22
2542 22
2543 22
2544 22
2545 22
2546 22
2547 22
2628 22
2629 22
2630 22
2631 22
2632 22
2633 22
2641 22
2642 22
2643 22
2644 22
2645 22
2646 22
2647 22
2648 22
2649 22
2650 22
2651 22
2652 22
2706 22
2707 22
2708 22
2709 22
2710 22
2711 22
2712 22
2713 22
2714 22
2715 22
2716 22
2717 22
2718 22
2719 22
2720 22
2721 22
2722 22
2723 22
2724 22
2725 22
2726 22
2805 22
2806 22
2807 22
2808 22
2809 22
2810 22
2811 22
2812 22
2817 22
2818 22
2819 22
2820 22
2821 22
2822 22
2823 22
2824 22
2825 22
2826 22
2827 22
2828 22
2878 22
2879 22
2880 22
2881 22
2882 22
2883 22
2884 22
2885 22
2886 22
2887 22
2888 22
2889 22
2890 22
2891 22
2892 22
2893 22
2894 22
2895 22
2896 22
2897 22
2898 22
2899 22
2900 22
2901 22
2902 22
2903 22
2904 22
2982 22
2983 22
2984 22
2985 22
2986 22
2987 22
2988 22
2989 22
2990 22
2991 22
2992 22
2993 22
2994 22
2995 22
2996 22
2997 22
2998 22
2999 22
3000 22
3001 22
3002 22
3003 22
3004 22
3050 22
3051 22
3052 22
3053 22
3054 22
3055 22
3056 22
3057 22
3058 22
3059 22
3060 22
3061 22
3062 22
3063 22
3064 22
3065 22
3066 22
3067 22
3068 22
3069 22
3070 22
3071 22
3072 22
3073 22
3074 22
3075 22
3076 22
3077 22
3078 22
3159 22
3160 22
3161 22
3162 22
3163 22
3164 22
3165 22
3166 22
3167 22
3168 22
3169 22
3170 22
3171 22
3172 22
3173 22
3174 22
3175 22
3176 22
3177 22
3178 22
3221 22
3222 22
3223 22
3224 22
3225 22
3226 22
3227 22
3228 22
3229 22
3230 22
3231 22
3232 22
3233 22
3234 22
3235 22
3236 22
3237 22
3238 22
3239 22
3240 22
3241 22
3242 22
3243 22
3244 22
3245 22
3246 22
3247 22
3248 22
3249 22
3250 22
3251 22
3252 22
3334 22
3335 22
3336 22
3337 22
3338 22
3339 22
3340 22
3341 22
3342 22
3343 22
3344 22
3345 22
3346 22
3347 22
3348 22
3349 22
3350 22
3351 22
3352 22
3363 22
3364 22
3365 22
3366 22
3367 22
3368 22
3369 22
3370 22
3371 22
3372 22
3391 22
3392 22
3393 22
3394 22
3395 22
3396 22
3397 22
3398 22
3399 22
3400 22
3401 22
3402 22
3403 22
3404 22
3405 22
3406 22
3407 22
3408 22
3409 22
3410 22
3411 22
3412 22
3413 22
3414 22
3415 22
3416 22
3417 22
3418 22
3419 22
3420 22
3421 22
3422 22
3423 22
3424 22
3425 22
3509 22
3510 22
3511 22
3512 22
3513 22
3514 22
3515 22
3516 22
3517 22
3518 22
3519 22
3520 22
3521 22
3522 22
3523 22
3524 22
3525 22
3526 22
3527 22
3528 22
3529 22
3534 22
3535 22
3536 22
3537 22
3538 22
3539 22
3540 22
3541 22
3542 22
3543 22
3544 22
3545 22
3546 22
3547 22
3548 22
3549 22
3550 22
3562 22
3563 22
3564 22
3565 22
3566 22
3567 22
3568 22
3569 22
3570 22
3571 22
3572 22
3573 22
3574 22
3575 22
3576 22
3577 22
3578 22
3579 22
3580 22
3581 22
3582 22
3583 22
3584 22
3585 22
3586 22
3587 22
3588 22
3589 22
3590 22
3591 22
3592 22
3593 22
3594 22
3595 22
3596 22
3597 22
3684 22
3685 22
3686 22
3687 22
3688 22
3689 22
3690 22
3691 22
3692 22
3693 22
3694 22
3695 22
3696 22
3697 22
3698 22
3699 22
3700 22
3701 22
3702 22
3703 22
3704 22
3706 22
3707 22
3708 22
3709 22
3710 22
3711 22
3712 22
3713 22
3714 22
3715 22
3716 22
3717 22
3718 22
3719 22
3720 22
3721 22
3722 22
3723 22
3724 22
3725 22
3726 22
3727 22
3728 22
3729 22
3730 22
3731 22
3732 22
3733 22
3734 22
3735 22
3736 22
3737 22
3738 22
3739 22
3740 22
3741 22
3742 22
3743 22
3744 22
3745 22
3746 22
3747 22
3748 22
3749 22
3750 22
3751 22
3752 22
3753 22
3754 22
3755 22
3756 22
3757 22
3758 22
3759 22
3760 22
3761 22
3762 22
3763 22
3764 22
3765 22
3766 22
3767 22
3768 22
3769 22
3770 22
3861 22
3864 22
3865 22
3866 22
3867 22
3868 22
3869 22
3870 22
3871 22
