pt_graph met
18593 0
18668 0
18669 0
18670 0
18744 0
18745 0
18746 0
18747 0
18748 0
18749 0
18818 0
18819 0
18820 0
18821 0
18822 0
18823 0
18824 0
18887 0
18888 0
18889 0
18890 0
18891 0
18892 0
18893 0
18894 0
18895 0
18955 0
18956 0
18957 0
18958 0
18959 0
18960 0
18961 0
18962 0
18963 0
18964 0
19022 0
19023 0
19024 0
19025 0
19026 0
19027 0
19028 0
19029 0
19030 0
19031 0
19032 0
19033 0
19087 0
19088 0
19089 0
19090 0
19091 0
19092 0
19093 0
19094 0
19095 0
19096 0
19097 0
19098 0
19099 0
19153 0
19154 0
19155 0
19156 0
19157 0
19158 0
19159 0
19160 0
19161 0
19162 0
19163 0
19164 0
19165 0
19166 0
19218 0
19219 0
19220 0
19221 0
19222 0
19223 0
19224 0
19225 0
19226 0
19227 0
19228 0
19229 0
19230 0
19286 0
19287 0
19288 0
19289 0
19290 0
19291 0
19292 0
19293 0
19294 0
19295 0
19296 0
19297 0
19298 0
19299 0
19300 0
19356 0
19357 0
19358 0
19359 0
19360 0
19361 0
19362 0
19363 0
19364 0
19365 0
19366 0
19367 0
19368 0
19369 0
19370 0
19426 0
19427 0
19428 0
19429 0
19430 0
19431 0
19432 0
19433 0
19434 0
19435 0
19436 0
19437 0
19438 0
19439 0
19440 0
19441 0
19446 0
19447 0
19498 0
19499 0
19500 0
19501 0
19502 0
19503 0
19504 0
19505 0
19506 0
19507 0
19508 0
19509 0
19510 0
19511 0
19512 0
19513 0
19514 0
19519 0
19520 0
19568 0
19569 0
19570 0
19571 0
19572 0
19573 0
19574 0
19575 0
19576 0
19577 0
19578 0
19579 0
19580 0
19581 0
19582 0
19583 0
19584 0
19585 0
19638 0
19639 0
19640 0
19641 0
19642 0
19643 0
19644 0
19645 0
19646 0
19647 0
19648 0
19649 0
19650 0
19651 0
19652 0
19653 0
19654 0
19655 0
19706 0
19707 0
19708 0
19709 0
19710 0
19711 0
19712 0
19713 0
19714 0
19715 0
19716 0
19717 0
19718 0
19719 0
19720 0
19721 0
19722 0
19723 0
19724 0
19771 0
19772 0
19773 0
19774 0
19775 0
19776 0
19777 0
19778 0
19779 0
19780 0
19781 0
19782 0
19783 0
19784 0
19785 0
19786 0
19787 0
19788 0
19789 0
19832 0
19833 0
19834 0
19835 0
19836 0
19837 0
19838 0
19839 0
19840 0
19841 0
19842 0
19843 0
19844 0
19845 0
19846 0
19847 0
19848 0
19849 0
19850 0
19851 0
19852 0
19886 0
19887 0
19888 0
19889 0
19890 0
19891 0
19892 0
19893 0
19894 0
19895 0
19896 0
19897 0
19898 0
19899 0
19900 0
19901 0
19902 0
19903 0
19904 0
19905 0
19939 0
19940 0
19941 0
19942 0
19943 0
19944 0
19945 0
19946 0
19947 0
19948 0
19949 0
19950 0
19951 0
19952 0
19953 0
19954 0
19955 0
19956 0
19957 0
19958 0
19994 0
19995 0
19996 0
19997 0
19998 0
19999 0
20000 0
20001 0
20002 0
20003 0
20004 0
20005 0
20006 0
20007 0
20008 0
20009 0
20010 0
20011 0
20047 0
20048 0
20049 0
20050 0
20051 0
20052 0
20053 0
20054 0
20055 0
20056 0
20057 0
20058 0
20059 0
20060 0
20061 0
20062 0
20063 0
20064 0
20099 0
20100 0
20101 0
20102 0
20103 0
20104 0
20105 0
20106 0
20107 0
20108 0
20109 0
20110 0
20111 0
20112 0
20113 0
20114 0
20115 0
20116 0
20117 0
20118 0
20119 0
20150 0
20151 0
20152 0
20153 0
20154 0
20155 0
20156 0
20157 0
20158 0
20159 0
20160 0
20161 0
20162 0
20163 0
20164 0
20165 0
20166 0
20167 0
20168 0
20169 0
20170 0
20195 0
20196 0
20197 0
20198 0
20199 0
20200 0
20201 0
20202 0
20203 0
20204 0
20205 0
20206 0
20207 0
20208 0
20209 0
20210 0
20211 0
20212 0
20213 0
20214 0
20215 0
20216 0
20238 0
20239 0
20240 0
20241 0
20242 0
20243 0
20244 0
20245 0
20246 0
20247 0
20248 0
20249 0
20250 0
20251 0
20252 0
20253 0
20254 0
20255 0
20256 0
20257 0
20258 0
20259 0
20260 0
20277 0
20278 0
20279 0
20280 0
20281 0
20282 0
20283 0
20284 0
20285 0
20286 0
20287 0
20288 0
20289 0
20290 0
20291 0
20292 0
20293 0
20294 0
20295 0
20296 0
20297 0
20298 0
20328 0
20329 0
20330 0
20331 0
20332 0
20333 0
20334 0
20335 0
20336 0
20337 0
20338 0
20339 0
20364 0
20365 0
20366 0
20367 0
20368 0
20369 0
20370 0
20371 0
20372 0
20373 0
20374 0
20408 0
20409 0
20410 0
20411 0
20412 0
20413 0
20414 0
20415 0
20416 0
20417 0
20418 0
20419 0
20420 0
20421 0
20442 0
20443 0
20444 0
20445 0
20446 0
20447 0
20448 0
20449 0
20450 0
20451 0
20452 0
20453 0
20454 0
20455 0
20456 0
20481 0
20482 0
20483 0
20484 0
20485 0
20486 0
20487 0
20488 0
20489 0
20490 0
20491 0
20511 0
20512 0
20513 0
20514 0
20515 0
20516 0
20517 0
20518 0
20519 0
20520 0
20521 0
20542 0
20543 0
20544 0
20545 0
20546 0
20547 0
20548 0
20549 0
20550 0
20551 0
20552 0
20573 0
20574 0
20575 0
20576 0
20577 0
20578 0
20579 0
20599 0
20600 0
20601 0
20602 0
20603 0
20604 0
20605 0
