pt_graph freq
9736 1
9737 1
9738 1
9739 1
9740 1
9741 1
9742 1
9743 1
9745 1
9748 1
9827 1
9828 1
9829 1
9830 1
9831 1
9832 1
9833 1
9834 1
9835 1
9836 1
9837 1
9838 1
9839 1
9840 1
9841 1
9842 1
9843 1
9844 1
9845 1
9921 1
9922 1
9923 1
9924 1
9925 1
9926 1
9927 1
9928 1
9929 1
9930 1
9931 1
9932 1
9933 1
9934 1
9935 1
9936 1
9937 1
9938 1
9940 1
9941 1
9942 1
9943 1
10012 1
10013 1
10014 1
10015 1
10019 1
10020 1
10021 1
10022 1
10023 1
10024 1
10025 1
10026 1
10027 1
10028 1
10029 1
10030 1
10032 1
10033 1
10034 1
10035 1
10036 1
10098 1
10099 1
10100 1
10101 1
10102 1
10103 1
10104 1
10105 1
10106 1
10107 1
10108 1
10109 1
10110 1
10111 1
10112 1
10113 1
10115 1
10116 1
10117 1
10118 1
10119 1
10120 1
10121 1
10122 1
10123 1
10176 1
10177 1
10178 1
10179 1
10180 1
10181 1
10182 1
10183 1
10184 1
10185 1
10186 1
10187 1
10188 1
10189 1
10190 1
10191 1
10192 1
10193 1
10194 1
10195 1
10196 1
10197 1
10198 1
10199 1
10200 1
10201 1
10202 1
10204 1
10256 1
10257 1
10258 1
10259 1
10260 1
10261 1
10262 1
10263 1
10264 1
10265 1
10266 1
10267 1
10268 1
10269 1
10270 1
10271 1
10272 1
10273 1
10274 1
10275 1
10276 1
10277 1
10278 1
10279 1
10280 1
10281 1
10282 1
10340 1
10341 1
10342 1
10343 1
10344 1
10345 1
10346 1
10347 1
10348 1
10349 1
10350 1
10351 1
10354 1
10355 1
10356 1
10357 1
10358 1
10359 1
10360 1
10361 1
10362 1
10363 1
10364 1
10365 1
10366 1
10425 1
10426 1
10427 1
10428 1
10429 1
10430 1
10431 1
10432 1
10433 1
10434 1
10435 1
10436 1
10437 1
10439 1
10440 1
10441 1
10442 1
10443 1
10444 1
10445 1
10446 1
10447 1
10448 1
10449 1
10450 1
10452 1
10517 1
10518 1
10519 1
10520 1
10521 1
10522 1
10523 1
10524 1
10525 1
10527 1
10528 1
10529 1
10538 1
10539 1
10609 1
10610 1
10611 1
10612 1
10613 1
10614 1
10615 1
10616 1
10621 1
10622 1
10623 1
10629 1
10699 1
10700 1
10701 1
10702 1
10703 1
10704 1
10705 1
10711 1
10712 1
10713 1
10714 1
10715 1
10719 1
10720 1
10786 1
10787 1
10788 1
10789 1
10790 1
10791 1
10792 1
10793 1
10796 1
10797 1
10798 1
10799 1
10800 1
10801 1
10802 1
10807 1
10864 1
10865 1
10866 1
10867 1
10868 1
10869 1
10870 1
10871 1
10872 1
10873 1
10874 1
10875 1
10876 1
10877 1
10878 1
10879 1
10880 1
10881 1
10882 1
10883 1
10884 1
10890 1
10945 1
10946 1
10947 1
10951 1
10952 1
10953 1
10954 1
10955 1
10956 1
10957 1
10958 1
10959 1
10960 1
10961 1
10962 1
10963 1
10964 1
10965 1
10966 1
10967 1
10968 1
10969 1
11027 1
11028 1
11029 1
11033 1
11034 1
11035 1
11036 1
11037 1
11038 1
11039 1
11040 1
11041 1
11042 1
11043 1
11044 1
11045 1
11046 1
11047 1
11048 1
11050 1
11062 1
11063 1
11108 1
11109 1
11110 1
11114 1
11115 1
11116 1
11117 1
11118 1
11119 1
11120 1
11121 1
11122 1
11123 1
11124 1
11125 1
11126 1
11127 1
11128 1
11129 1
11130 1
11131 1
11132 1
11141 1
11142 1
11143 1
11144 1
11145 1
11146 1
11189 1
11190 1
11191 1
11192 1
11194 1
11195 1
11196 1
11197 1
11198 1
11199 1
11200 1
11201 1
11202 1
11203 1
11204 1
11206 1
11207 1
11208 1
11209 1
11210 1
11211 1
11212 1
11227 1
11228 1
11229 1
11230 1
11231 1
11232 1
11233 1
11234 1
11235 1
11275 1
11276 1
11277 1
11278 1
11279 1
11280 1
11281 1
11282 1
11283 1
11284 1
11285 1
11286 1
11287 1
11288 1
11289 1
11290 1
11291 1
11292 1
11293 1
11294 1
11295 1
11296 1
11297 1
11298 1
11299 1
11319 1
11320 1
11321 1
11322 1
11362 1
11363 1
11364 1
11365 1
11366 1
11367 1
11368 1
11369 1
11370 1
11371 1
11372 1
11373 1
11374 1
11375 1
11376 1
11377 1
11378 1
11379 1
11380 1
11381 1
11382 1
11383 1
11384 1
11385 1
11386 1
11387 1
11388 1
11394 1
11395 1
11440 1
11441 1
11442 1
11443 1
11444 1
11445 1
11446 1
11447 1
11448 1
11449 1
11450 1
11451 1
11452 1
11453 1
11454 1
11455 1
11456 1
11457 1
11458 1
11459 1
11460 1
11461 1
11462 1
11463 1
11464 1
11466 1
11468 1
11469 1
11470 1
11471 1
11472 1
11476 1
11515 1
11516 1
11517 1
11518 1
11519 1
11520 1
11521 1
11522 1
11523 1
11524 1
11525 1
11526 1
11527 1
11528 1
11529 1
11530 1
11531 1
11532 1
11533 1
11534 1
11535 1
11536 1
11537 1
11538 1
11539 1
11540 1
11541 1
11543 1
11544 1
11545 1
11546 1
11550 1
11589 1
11590 1
11591 1
11592 1
11593 1
11594 1
11595 1
11596 1
11597 1
11598 1
11599 1
11600 1
11601 1
11602 1
11603 1
11604 1
11605 1
11606 1
11607 1
11608 1
11609 1
11610 1
11611 1
11612 1
11613 1
11614 1
11615 1
11616 1
11617 1
11618 1
11619 1
11624 1
11663 1
11664 1
11665 1
11666 1
11667 1
11668 1
11669 1
11670 1
11671 1
11672 1
11673 1
11674 1
11675 1
11676 1
11677 1
11678 1
11679 1
11680 1
11681 1
11682 1
11683 1
11684 1
11685 1
11686 1
11687 1
11688 1
11689 1
11690 1
11691 1
11692 1
11699 1
11738 1
11739 1
11740 1
11741 1
11742 1
11743 1
11744 1
11745 1
11746 1
11747 1
11748 1
11749 1
11750 1
11751 1
11752 1
11753 1
11754 1
11755 1
11756 1
11757 1
