pt_graph met
5887 0
5970 0
6066 0
6067 0
6068 0
6069 0
6070 0
6071 0
6072 0
6073 0
6165 0
6166 0
6167 0
6168 0
6174 0
6175 0
6176 0
6177 0
6178 0
6179 0
6180 0
6265 0
6266 0
6267 0
6268 0
6269 0
6270 0
6271 0
6272 0
6273 0
6274 0
6275 0
6276 0
6281 0
6282 0
6283 0
6284 0
6285 0
6286 0
6287 0
6288 0
6289 0
6367 0
6368 0
6369 0
6370 0
6371 0
6372 0
6373 0
6374 0
6375 0
6376 0
6377 0
6378 0
6379 0
6380 0
6381 0
6382 0
6383 0
6384 0
6385 0
6386 0
6387 0
6388 0
6389 0
6390 0
6391 0
6392 0
6393 0
6394 0
6395 0
6396 0
6397 0
6475 0
6476 0
6477 0
6478 0
6479 0
6480 0
6481 0
6482 0
6483 0
6484 0
6485 0
6486 0
6487 0
6488 0
6489 0
6490 0
6491 0
6492 0
6493 0
6494 0
6495 0
6496 0
6497 0
6498 0
6499 0
6500 0
6501 0
6502 0
6503 0
6504 0
6505 0
6582 0
6583 0
6584 0
6585 0
6586 0
6587 0
6588 0
6589 0
6590 0
6591 0
6592 0
6593 0
6594 0
6595 0
6596 0
6597 0
6598 0
6599 0
6600 0
6601 0
6602 0
6603 0
6604 0
6605 0
6606 0
6607 0
6608 0
6609 0
6610 0
6611 0
6612 0
6613 0
6614 0
6692 0
6693 0
6694 0
6695 0
6696 0
6697 0
6698 0
6699 0
6700 0
6701 0
6702 0
6703 0
6704 0
6705 0
6706 0
6707 0
6708 0
6709 0
6710 0
6711 0
6712 0
6713 0
6714 0
6715 0
6716 0
6717 0
6718 0
6719 0
6720 0
6721 0
6722 0
6723 0
6801 0
6802 0
6803 0
6804 0
6805 0
6806 0
6807 0
6808 0
6809 0
6810 0
6811 0
6812 0
6813 0
6814 0
6815 0
6816 0
6817 0
6818 0
6819 0
6820 0
6821 0
6822 0
6823 0
6824 0
6825 0
6826 0
6827 0
6828 0
6829 0
6830 0
6831 0
6832 0
6833 0
6907 0
6908 0
6909 0
6910 0
6911 0
6912 0
6913 0
6914 0
6915 0
6916 0
6917 0
6918 0
6919 0
6920 0
6921 0
6925 0
6926 0
6927 0
6928 0
6929 0
6930 0
6931 0
6932 0
6933 0
6934 0
6935 0
6936 0
6937 0
6938 0
6939 0
6940 0
6941 0
6942 0
7016 0
7017 0
7018 0
7019 0
7020 0
7021 0
7022 0
7023 0
7024 0
7025 0
7026 0
7027 0
7028 0
7029 0
7030 0
7034 0
7035 0
7036 0
7037 0
7038 0
7039 0
7040 0
7041 0
7042 0
7043 0
7044 0
7045 0
7046 0
7047 0
7048 0
7049 0
7050 0
7051 0
7124 0
7125 0
7126 0
7127 0
7128 0
7129 0
7130 0
7131 0
7132 0
7133 0
7134 0
7135 0
7136 0
7137 0
7138 0
7139 0
7140 0
7141 0
7142 0
7143 0
7144 0
7145 0
7146 0
7147 0
7148 0
7149 0
7150 0
7151 0
7152 0
7153 0
7154 0
7155 0
7156 0
7157 0
7158 0
7159 0
7160 0
7161 0
7235 0
7236 0
7237 0
7238 0
7239 0
7240 0
7241 0
7242 0
7243 0
7244 0
7245 0
7246 0
7247 0
7248 0
7249 0
7250 0
7251 0
7252 0
7253 0
7254 0
7255 0
7256 0
7257 0
7258 0
7259 0
7260 0
7261 0
7262 0
7263 0
7264 0
7265 0
7266 0
7267 0
7268 0
7269 0
7270 0
7271 0
7341 0
7342 0
7343 0
7344 0
7345 0
7346 0
7347 0
7348 0
7349 0
7350 0
7351 0
7352 0
7353 0
7354 0
7355 0
7356 0
7357 0
7358 0
7359 0
7360 0
7361 0
7362 0
7363 0
7364 0
7365 0
7366 0
7367 0
7368 0
7369 0
7370 0
7371 0
7372 0
7373 0
7374 0
7375 0
7376 0
7377 0
7378 0
7379 0
7448 0
7449 0
7450 0
7451 0
7452 0
7453 0
7454 0
7455 0
7456 0
7457 0
7458 0
7459 0
7460 0
7461 0
7462 0
7463 0
7464 0
7465 0
7466 0
7467 0
7468 0
7469 0
7470 0
7471 0
7472 0
7473 0
7474 0
7475 0
7476 0
7477 0
7478 0
7479 0
7480 0
7481 0
7482 0
7483 0
7484 0
7554 0
7555 0
7556 0
7557 0
7558 0
7559 0
7560 0
7561 0
7562 0
7563 0
7564 0
7565 0
7566 0
7567 0
7568 0
7569 0
7570 0
7571 0
7572 0
7573 0
7574 0
7575 0
7576 0
7577 0
7578 0
7579 0
7580 0
7581 0
7582 0
7583 0
7584 0
7585 0
7586 0
7587 0
7588 0
7589 0
7590 0
7591 0
7592 0
7664 0
7665 0
7666 0
7667 0
7668 0
7669 0
7670 0
7671 0
7672 0
7673 0
7674 0
7675 0
7676 0
7677 0
7678 0
7679 0
7680 0
7681 0
7682 0
7683 0
7684 0
7685 0
7686 0
7687 0
7688 0
7689 0
7690 0
7691 0
7692 0
7693 0
7694 0
7695 0
7696 0
7697 0
7698 0
7699 0
7700 0
7701 0
7769 0
7770 0
7771 0
7772 0
7773 0
7774 0
7775 0
7776 0
7777 0
7778 0
7779 0
7780 0
7781 0
7782 0
7783 0
7784 0
7785 0
7786 0
7787 0
7788 0
7789 0
7790 0
7791 0
7792 0
7793 0
7794 0
7795 0
7796 0
7797 0
7798 0
7799 0
7800 0
7801 0
7802 0
7803 0
7804 0
7805 0
7806 0
7807 0
7808 0
7876 0
7877 0
7878 0
7879 0
7880 0
7881 0
7882 0
7883 0
7884 0
7885 0
7886 0
7887 0
7888 0
7889 0
7890 0
7891 0
7892 0
7893 0
7894 0
7895 0
7896 0
7897 0
7898 0
7899 0
7900 0
7901 0
7902 0
7903 0
7904 0
7905 0
7906 0
7907 0
7908 0
7909 0
7910 0
7911 0
7912 0
7913 0
7914 0
7915 0
7982 0
7983 0
7984 0
7985 0
7986 0
7987 0
7988 0
7989 0
7990 0
7991 0
7992 0
7993 0
7994 0
7995 0
7996 0
7997 0
7998 0
7999 0
8000 0
8001 0
8002 0
8003 0
8004 0
8005 0
8006 0
8007 0
8008 0
8009 0
8010 0
8011 0
8012 0
8013 0
8014 0
8015 0
8016 0
8017 0
8018 0
8019 0
8020 0
8021 0
8087 0
8088 0
8089 0
8090 0
8091 0
8092 0
8093 0
8094 0
8095 0
8096 0
8097 0
8098 0
8099 0
8100 0
8101 0
8102 0
8103 0
8104 0
8105 0
8106 0
8107 0
8108 0
8109 0
8110 0
8111 0
8112 0
8113 0
8114 0
8115 0
8116 0
8117 0
8118 0
8119 0
8120 0
8121 0
8122 0
8123 0
8124 0
8125 0
8126 0
8127 0
8191 0
8192 0
8193 0
8194 0
8195 0
8196 0
8197 0
8198 0
8199 0
8200 0
8201 0
8202 0
8203 0
8204 0
8205 0
8206 0
8207 0
8208 0
8209 0
8210 0
8211 0
8212 0
8213 0
8214 0
8215 0
8216 0
8217 0
8218 0
8219 0
8220 0
8221 0
8222 0
8223 0
8224 0
8225 0
8226 0
8227 0
8228 0
8229 0
8230 0
8231 0
8294 0
8295 0
8296 0
8297 0
8298 0
8299 0
8300 0
8301 0
8302 0
8303 0
8304 0
8305 0
8306 0
8307 0
8308 0
8309 0
8310 0
8311 0
8312 0
8313 0
8314 0
8315 0
8316 0
8317 0
8318 0
8319 0
8320 0
8321 0
8322 0
8323 0
8324 0
8325 0
8326 0
8327 0
8328 0
8329 0
8330 0
8331 0
8332 0
8333 0
8334 0
8335 0
8336 0
8337 0
8399 0
8400 0
8401 0
8402 0
8403 0
8404 0
8405 0
8406 0
8407 0
8408 0
8409 0
8410 0
8411 0
8412 0
8413 0
8414 0
8415 0
8416 0
8417 0
8418 0
8419 0
8420 0
8421 0
8422 0
8423 0
8424 0
8425 0
8426 0
8427 0
8428 0
8429 0
8430 0
8431 0
8432 0
8433 0
8434 0
8435 0
8436 0
8437 0
8438 0
8439 0
8440 0
8441 0
8442 0
8504 0
8505 0
8506 0
8507 0
8508 0
8509 0
8510 0
8511 0
8512 0
8513 0
8514 0
8515 0
8516 0
8517 0
8518 0
8519 0
8520 0
8521 0
8522 0
8523 0
8524 0
8525 0
8526 0
8527 0
8528 0
8529 0
8530 0
8531 0
8532 0
8533 0
8534 0
8535 0
8536 0
8537 0
8538 0
8539 0
8540 0
8541 0
8542 0
8543 0
8544 0
8545 0
8546 0
8547 0
8608 0
8609 0
8610 0
8611 0
8612 0
8613 0
8614 0
8615 0
8616 0
8617 0
8618 0
8619 0
8620 0
8621 0
8622 0
8623 0
8624 0
8625 0
8626 0
8627 0
8628 0
8629 0
8630 0
8631 0
8632 0
8633 0
8634 0
8635 0
8636 0
8637 0
8638 0
8639 0
8640 0
8641 0
8642 0
8643 0
8644 0
8645 0
8646 0
8647 0
8648 0
8649 0
8650 0
8651 0
8710 0
8711 0
8712 0
8713 0
8714 0
8715 0
8716 0
8717 0
8718 0
8719 0
8720 0
8721 0
8722 0
8723 0
8724 0
8725 0
8726 0
8727 0
8728 0
8729 0
8730 0
8731 0
8732 0
8733 0
8734 0
8735 0
8736 0
8737 0
8738 0
8739 0
8740 0
8741 0
8742 0
8743 0
8744 0
8745 0
8746 0
8747 0
8748 0
8749 0
8750 0
8751 0
8752 0
8753 0
8754 0
8814 0
8815 0
8816 0
8817 0
8818 0
8819 0
8820 0
8821 0
8822 0
8823 0
8824 0
8825 0
8826 0
8827 0
8828 0
8829 0
8830 0
8831 0
8832 0
8833 0
8834 0
8835 0
8836 0
8837 0
8838 0
8839 0
8840 0
8841 0
8842 0
8843 0
8844 0
8845 0
8846 0
8847 0
8848 0
8849 0
8850 0
8851 0
8852 0
8853 0
8854 0
8855 0
8856 0
8857 0
8914 0
8915 0
8916 0
8917 0
8918 0
8919 0
8920 0
8921 0
8922 0
8923 0
8924 0
8925 0
8926 0
8927 0
8928 0
8929 0
8930 0
8931 0
8932 0
8933 0
8934 0
8935 0
8936 0
8937 0
8938 0
8939 0
8940 0
8941 0
8942 0
8943 0
8944 0
8945 0
8946 0
8947 0
8948 0
8949 0
8950 0
8951 0
8952 0
8953 0
8954 0
8955 0
8956 0
8957 0
8958 0
9014 0
9015 0
9016 0
9017 0
9018 0
9019 0
9020 0
9021 0
9022 0
9023 0
9024 0
9025 0
9026 0
9027 0
9028 0
9029 0
9030 0
9031 0
9032 0
9033 0
9034 0
9035 0
9036 0
9037 0
9038 0
9039 0
9040 0
9041 0
9042 0
9043 0
9044 0
9045 0
9046 0
9047 0
9048 0
9049 0
9050 0
9051 0
9052 0
9053 0
9054 0
9055 0
9056 0
9057 0
9058 0
9113 0
9114 0
9115 0
9116 0
9117 0
9118 0
9119 0
9120 0
9121 0
9122 0
9123 0
9124 0
9125 0
9126 0
9127 0
9128 0
9129 0
9130 0
9131 0
9132 0
9133 0
9134 0
9135 0
9136 0
9137 0
9138 0
9139 0
9140 0
9141 0
9142 0
9143 0
9144 0
9145 0
9146 0
9147 0
9148 0
9149 0
9150 0
9151 0
9152 0
9153 0
9154 0
9155 0
9156 0
9157 0
9158 0
9211 0
9212 0
9213 0
9214 0
9215 0
9216 0
9217 0
9218 0
9219 0
9220 0
9221 0
9222 0
9223 0
9224 0
9225 0
9226 0
9227 0
9228 0
9229 0
9230 0
9231 0
9232 0
9233 0
9234 0
9235 0
9236 0
9237 0
9238 0
9239 0
9240 0
9241 0
9242 0
9243 0
9244 0
9245 0
9246 0
9247 0
9248 0
9249 0
9250 0
